,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
23,0.017060685157775878,0.001473369605186566,0.0019408226013183593,0.0006871227602590117,10,1,"{'C': 10, 'gamma': 1}",0.55,0.575,0.55,0.475,0.65,0.5,0.475,0.525,0.55,0.5,0.5349999999999999,0.05024937810560446,38,0.9833333333333333,0.975,0.975,0.9833333333333333,0.9805555555555555,0.9805555555555555,0.9888888888888889,0.9805555555555555,0.9777777777777777,0.9833333333333333,0.9808333333333332,0.0040157867485558305
24,0.013331723213195801,0.0010993309586884768,0.0013150691986083985,0.00013901196797618085,15,0.1,"{'C': 15, 'gamma': 0.1}",0.75,0.7,0.75,0.625,0.725,0.65,0.75,0.725,0.725,0.625,0.7025,0.04802343178074636,7,0.9083333333333333,0.9027777777777778,0.9083333333333333,0.9111111111111111,0.9055555555555556,0.9055555555555556,0.9027777777777778,0.9,0.9055555555555556,0.9138888888888889,0.906388888888889,0.003938179688543826
25,0.01300063133239746,0.00036256358398807826,0.001487135887145996,0.0002789892928696956,15,0.5,"{'C': 15, 'gamma': 0.5}",0.675,0.6,0.575,0.475,0.675,0.45,0.5,0.55,0.625,0.45,0.5575,0.082196411113868,22,0.9694444444444444,0.9611111111111111,0.9638888888888889,0.975,0.9722222222222222,0.9694444444444444,0.9777777777777777,0.9694444444444444,0.9722222222222222,0.9722222222222222,0.9702777777777776,0.004656404059511152
26,0.013862037658691406,0.0006192795919237124,0.0014348268508911134,0.0002005039992657388,15,0.1,"{'C': 15, 'gamma': 0.1}",0.75,0.7,0.75,0.625,0.725,0.65,0.75,0.725,0.725,0.625,0.7025,0.04802343178074636,7,0.9083333333333333,0.9027777777777778,0.9083333333333333,0.9111111111111111,0.9055555555555556,0.9055555555555556,0.9027777777777778,0.9,0.9055555555555556,0.9138888888888889,0.906388888888889,0.003938179688543826
27,0.01356501579284668,0.001239344924267226,0.001365494728088379,9.557677478501977e-05,15,0.25,"{'C': 15, 'gamma': 0.25}",0.65,0.7,0.775,0.625,0.625,0.65,0.575,0.65,0.775,0.65,0.6675000000000001,0.061288253360656325,19,0.9527777777777777,0.9361111111111111,0.9444444444444444,0.9361111111111111,0.9416666666666667,0.9444444444444444,0.95,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.9430555555555555,0.005007710104811079
28,0.013186454772949219,0.0004064270685672111,0.0013941049575805664,3.5015735670952924e-05,15,0.5,"{'C': 15, 'gamma': 0.5}",0.675,0.6,0.575,0.475,0.675,0.45,0.5,0.55,0.625,0.45,0.5575,0.082196411113868,22,0.9694444444444444,0.9611111111111111,0.9638888888888889,0.975,0.9722222222222222,0.9694444444444444,0.9777777777777777,0.9694444444444444,0.9722222222222222,0.9722222222222222,0.9702777777777776,0.004656404059511152
29,0.014271259307861328,0.0006111924611209283,0.0015053033828735351,0.00016553695889829666,15,1,"{'C': 15, 'gamma': 1}",0.575,0.6,0.55,0.45,0.65,0.475,0.5,0.525,0.525,0.525,0.5375,0.05618051263561057,36,0.9916666666666667,0.9833333333333333,0.9805555555555555,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9916666666666667,0.9861111111111112,0.9805555555555555,0.9861111111111112,0.9858333333333335,0.0036111111111111383
30,0.013840508460998536,0.0008265575477676236,0.00134429931640625,0.00013802912896579908,25,0.1,"{'C': 25, 'gamma': 0.1}",0.75,0.75,0.825,0.625,0.7,0.675,0.75,0.725,0.75,0.625,0.7175,0.059213596411635046,1,0.9194444444444444,0.9055555555555556,0.9166666666666666,0.9083333333333333,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9083333333333333,0.9138888888888889,0.9166666666666666,0.9122222222222222,0.004157397096415476
31,0.013354182243347168,0.0002444495645976989,0.0015867948532104492,0.000230696612552471,25,0.5,"{'C': 25, 'gamma': 0.5}",0.725,0.6,0.55,0.475,0.625,0.45,0.5,0.575,0.6,0.475,0.5574999999999999,0.08066132902450839,24,0.9722222222222222,0.9694444444444444,0.9694444444444444,0.9805555555555555,0.9722222222222222,0.9722222222222222,0.9777777777777777,0.9722222222222222,0.9777777777777777,0.9805555555555555,0.9744444444444446,0.004082482904638616
32,0.013647770881652832,0.000660371481274723,0.0013031721115112304,7.956392355883833e-05,25,0.1,"{'C': 25, 'gamma': 0.1}",0.75,0.75,0.825,0.625,0.7,0.675,0.75,0.725,0.75,0.625,0.7175,0.059213596411635046,1,0.9194444444444444,0.9055555555555556,0.9166666666666666,0.9083333333333333,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9083333333333333,0.9138888888888889,0.9166666666666666,0.9122222222222222,0.004157397096415476
33,0.014005112648010253,0.0008407705697654118,0.0014372825622558593,5.718589772108666e-05,25,0.25,"{'C': 25, 'gamma': 0.25}",0.65,0.675,0.8,0.675,0.625,0.65,0.625,0.65,0.775,0.6,0.6725,0.06169481339626535,18,0.9583333333333334,0.9555555555555556,0.9555555555555556,0.9527777777777777,0.9583333333333334,0.95,0.9527777777777777,0.9527777777777777,0.9527777777777777,0.9472222222222222,0.9536111111111112,0.0032984283575105654
34,0.01401834487915039,0.0006495027427927296,0.0015897274017333985,0.00038871316198259135,25,0.5,"{'C': 25, 'gamma': 0.5}",0.725,0.6,0.55,0.475,0.625,0.45,0.5,0.575,0.6,0.475,0.5574999999999999,0.08066132902450839,24,0.9722222222222222,0.9694444444444444,0.9694444444444444,0.9805555555555555,0.9722222222222222,0.9722222222222222,0.9777777777777777,0.9722222222222222,0.9777777777777777,0.9805555555555555,0.9744444444444446,0.004082482904638616
35,0.014875340461730956,0.0011982728085779088,0.001574563980102539,0.00033800705133084087,25,1,"{'C': 25, 'gamma': 1}",0.575,0.6,0.525,0.4,0.65,0.45,0.525,0.525,0.55,0.525,0.5325,0.06712860791048775,39,0.9944444444444445,0.9861111111111112,0.9916666666666667,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9944444444444445,0.9888888888888889,0.9833333333333333,0.9944444444444445,0.9902777777777778,0.0035681201607403227
36,0.014804220199584961,0.0008735793984055475,0.0012719869613647462,0.0002144524545587454,50,0.1,"{'C': 50, 'gamma': 0.1}",0.675,0.75,0.775,0.65,0.675,0.65,0.7,0.725,0.8,0.6,0.7,0.05916079783099616,11,0.9361111111111111,0.9222222222222223,0.9305555555555556,0.9138888888888889,0.925,0.9194444444444444,0.9194444444444444,0.9222222222222223,0.9166666666666666,0.9194444444444444,0.9225,0.006266952318154729
37,0.01406080722808838,0.0013400074224710473,0.0013420581817626953,0.00020921308430365559,50,0.5,"{'C': 50, 'gamma': 0.5}",0.7,0.6,0.55,0.475,0.625,0.45,0.525,0.6,0.55,0.475,0.5549999999999999,0.0739932429347437,28,0.9861111111111112,0.975,0.975,0.9861111111111112,0.9805555555555555,0.9805555555555555,0.9888888888888889,0.9777777777777777,0.9777777777777777,0.9861111111111112,0.9813888888888889,0.004819264325804887
38,0.015029263496398926,0.0014514858088507557,0.0012778043746948242,0.00028315398387650145,50,0.1,"{'C': 50, 'gamma': 0.1}",0.675,0.75,0.775,0.65,0.675,0.65,0.7,0.725,0.8,0.6,0.7,0.05916079783099616,11,0.9361111111111111,0.9222222222222223,0.9305555555555556,0.9138888888888889,0.925,0.9194444444444444,0.9194444444444444,0.9222222222222223,0.9166666666666666,0.9194444444444444,0.9225,0.006266952318154729
39,0.01552431583404541,0.0012001645339815873,0.0013205051422119141,0.0001104436181258036,50,0.25,"{'C': 50, 'gamma': 0.25}",0.625,0.6,0.8,0.65,0.625,0.6,0.575,0.65,0.75,0.6,0.6475,0.06841966091702006,21,0.9694444444444444,0.9611111111111111,0.9638888888888889,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.975,0.9638888888888889,0.9666666666666667,0.9638888888888889,0.9666666666666666,0.003726779962499636
40,0.013925480842590331,0.0008685981112435234,0.0013730287551879882,0.0001858359713290189,50,0.5,"{'C': 50, 'gamma': 0.5}",0.7,0.6,0.55,0.475,0.625,0.45,0.525,0.6,0.55,0.475,0.5549999999999999,0.0739932429347437,28,0.9861111111111112,0.975,0.975,0.9861111111111112,0.9805555555555555,0.9805555555555555,0.9888888888888889,0.9777777777777777,0.9777777777777777,0.9861111111111112,0.9813888888888889,0.004819264325804887
41,0.01491849422454834,0.000823086111158434,0.0014733076095581055,0.00016098810049255258,50,1,"{'C': 50, 'gamma': 1}",0.575,0.625,0.55,0.4,0.625,0.45,0.525,0.55,0.55,0.525,0.5375000000000001,0.06637959023675875,35,0.9972222222222222,0.9944444444444445,0.9972222222222222,0.9972222222222222,0.9944444444444445,0.9972222222222222,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9958333333333333,0.001388888888888884
